x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,delta,y
-0.818872926,-0.884569185,-0.339346349,0.903067263,0.451067331,0.02285642,0.767619815,-0.373402088,0.608470839,-0.241209343,1,1.304535437
0.485481424,-0.095023402,0.847944418,-0.266202554,-0.042419012,0.05375737,0.566744594,-0.984725821,0.693878382,-0.059586205,0,1.90625
-0.185071759,0.57882045,0.580466384,0.164121092,0.6375852,0.673970965,-0.741164848,-0.157408589,-0.116155331,0.325270308,1,1.204690336
-0.658670736,0.450842297,0.059356411,-0.154472867,-0.284055076,-0.49216458,-0.876191034,-0.267074997,0.567769065,-0.082050386,1,0.694438924
-0.955394978,-0.226263209,0.628020689,-0.771062495,-0.879861102,0.52149166,0.923997911,0.244238387,0.98713142,-0.345647357,1,0.50828594
-0.241982671,0.71620835,0.956382264,-0.965155619,-0.787029583,0.925628522,0.047427552,-0.959537163,-0.383043605,-0.040335204,0,1.90625
-0.642990749,-0.348729643,0.450643834,-0.916521392,0.950712968,-0.178172434,-0.318974383,-0.971142443,0.778401877,-0.067222209,1,0.666776709
0.440827366,-0.332023209,0.552163936,0.695061584,-0.351604835,-0.203294553,0.249960302,0.852599793,0.091431908,0.312337654,0,1.90625
0.177888774,0.058923112,-0.875485479,0.083897696,0.37654281,-0.993270929,-0.970822608,-0.598345601,-0.429885169,-0.045932062,1,1.72E-06
-0.543693205,-0.298048966,0.339493094,0.736615485,-0.958906936,0.389852316,-0.3815774,0.987759169,-0.223237463,-0.228211734,0,1.90625
-0.281287821,-0.813323425,-0.567972062,0.397261997,-0.838454358,0.962681534,-0.312229789,-0.045433162,0.273971338,-0.550371778,1,1.798743722
0.089560324,0.32869788,-0.809562711,-0.999046773,0.579689467,-0.582123293,-0.601220913,-0.605457828,-0.366487807,0.380687478,1,1.430433574
-0.233814723,-0.637247379,-0.775390642,-0.798076534,0.833609425,-0.027443923,0.640663761,-0.008969739,0.920151557,0.270501623,1,0.255697405
0.941691807,0.86259216,0.514049766,-0.422156108,-0.080089597,-0.073026357,-0.278533832,-0.060443438,-0.160790379,0.130849426,0,1.90625
-0.70459489,-0.292620606,0.176686737,-0.708056264,0.153024483,-0.03126192,0.865247478,-0.809119446,-0.046525179,0.198885071,1,0.069898581
-0.195049272,0.096259058,0.918438581,0.917594026,-0.829532974,-0.073498195,-0.933602756,-0.186788364,-0.114822221,-0.018575657,1,0.525141061
-0.986050879,-0.930169384,-0.126489049,0.618941404,0.144095992,0.392051893,-0.71150081,0.403400047,0.740007914,0.353563913,1,0.426563713
-0.929239742,0.198280001,-0.066030956,-0.521863546,0.591630218,0.461470923,0.039390692,0.930081713,0.071032543,-0.867887868,1,0.95892176
0.914227628,0.390086794,0.715434162,0.939421509,-0.100302525,-0.863426297,-0.697221025,-0.323678507,-0.57068113,-0.534407966,0,1.90625
0.430015126,-0.861174775,0.176009316,0.475275363,0.08849257,-0.448623748,0.444775009,0.880214871,0.85302522,0.758235023,0,1.90625
-0.468722731,0.227506154,-0.809842046,0.011246188,0.224943955,-0.075705711,0.525495153,0.48760392,-0.797293917,-0.664831581,1,1.11002468
-0.199875197,0.645723842,0.460868209,0.196933728,0.32166732,-0.692043412,-0.321997214,-0.425200114,-0.163269252,-0.798951244,1,1.15966601
0.085652232,-0.469908687,-0.465217892,-0.765136268,0.818587879,-0.957548326,0.14263225,0.326361484,-0.26602266,0.35467542,1,0.818410302
0.184640463,0.45397144,-0.039555592,-0.914240326,-0.498833274,-0.43816081,0.32065071,-0.349487043,0.26293387,-0.127152088,1,0.157884148
0.624052291,0.743406544,0.14291732,-0.969601242,-0.52431718,-0.328164329,0.127332803,0.060516799,0.133636984,0.130509174,0,1.90625
0.422986746,-0.900076598,-0.24489617,-0.217324659,-0.197897611,-0.048225699,0.608193428,-0.458478213,0.724950763,0.425335793,0,1.90625
-0.934311571,0.144711855,-0.13868458,0.936468686,-0.722151785,0.550841115,0.893112406,-0.326660684,-0.894956803,0.362529733,0,1.90625
0.928535802,-0.515432264,-0.433475113,-0.559520437,-0.169856609,0.451409303,-0.179575173,0.254741274,-0.983160863,-0.35693962,0,1.90625
0.766527914,-0.522813106,0.424377895,-0.333918318,-0.372150337,-0.960204786,0.212467223,0.217212407,0.008676402,0.801762216,0,1.90625
-0.374625972,-0.252286152,-0.852066572,0.94148371,0.850678527,0.290568903,-0.858104033,0.080870735,-0.329454209,0.587779756,1,0.033380662
0.580177774,0.473423157,-0.876184274,-0.767083858,-0.627882564,0.202847957,-0.612061032,-0.184431115,0.918781474,0.362224883,1,0.471192545
0.304836556,0.981940933,0.346790258,0.031153388,-0.424693896,0.757488892,-0.357041128,-0.163101655,-0.938512431,0.633033214,0,1.90625
-0.616317081,-0.686238874,-0.497144877,0.440592096,-0.703043438,-0.231014052,-0.687441805,0.082884997,0.014778303,-0.87518685,1,0.645051147
-0.274380807,-0.756478791,-0.384878794,-0.277180603,0.568032745,0.684610036,0.430364282,-0.592326817,-0.517866686,-0.872060904,0,1.90625
-0.802416452,-0.576128637,0.584478211,-0.410227913,0.343603888,-0.563875402,0.79463591,0.943214877,0.476647691,0.217441776,0,1.90625
-0.573495954,0.359385154,0.507947034,-0.968170744,-0.101583597,0.181962261,-0.762355207,-0.806821928,-0.078835592,-0.429903565,1,0.012062845
-0.665558652,0.666674239,-0.263778052,-0.933834063,-0.788929294,0.834281261,-0.606001684,0.231112703,0.485764741,-0.799607455,1,0.965983383
-0.836335473,-0.614983148,0.992641799,-0.054720656,-0.688487104,-0.93841282,0.808806984,-0.743254146,0.014721055,-0.590625522,0,1.90625
-0.804162254,0.918776296,-0.767372281,0.309571782,0.267720876,0.668676445,0.405710567,-0.13474486,0.082492197,0.441425858,1,0.882650766
0.122089904,0.679768728,0.044280737,-0.193405664,-0.726223708,0.333330317,-0.103823145,0.729053925,-0.366709801,0.579001774,1,0.708467194
0.934851235,-0.819726799,0.608560723,-0.408336072,0.285858573,-0.084412984,-0.243950716,0.528473191,-0.031504706,0.604330427,1,0.004355759
0.825531788,0.618000157,0.590627107,0.770163681,0.160518961,-0.157884807,0.832795962,0.843961993,0.562494231,0.047288315,1,0.67476169
0.070316812,-0.192357289,0.967151501,-0.330937846,0.163208694,-0.617859783,-0.029819852,-0.120528031,0.400631938,-0.537435951,1,0.115216439
0.627654202,0.70111488,-0.752926044,0.119666035,0.877403039,0.162991616,0.666735752,0.771482162,-0.268225881,0.418260713,0,1.90625
-0.531217969,-0.083355472,-0.342991572,-0.457777475,-0.187351508,0.171183327,0.863662802,-0.114722618,0.890399007,-0.710949632,1,0.671744304
-0.19876216,0.669090494,-0.812830768,-0.093636059,-0.259460829,-0.986189486,0.599493613,0.953977203,-0.202957479,-0.991874794,1,0.370012186
-0.900666414,-0.595666227,-0.387214213,-0.391419302,-0.352686753,-0.181404644,-0.540663504,0.727381785,0.551710375,-0.844590564,0,1.90625
-0.344103669,-0.504486515,-0.55620281,-0.446514582,-0.623222591,0.171302121,-0.027411253,0.94618653,0.240280782,-0.542845526,0,1.90625
0.473626691,0.461815136,0.570021673,0.762150214,-0.010919448,-0.291377407,-0.918291551,0.01570057,0.251404117,0.488849065,1,1.88172968
-0.634603261,0.996956069,-0.826275984,-0.367506731,0.845510855,0.82335094,-0.102237259,-0.35546737,-0.487762905,0.598724292,1,0.369044802
-0.193111075,-0.142883983,0.02585464,-0.189548335,-0.402230575,0.783948139,-0.859222502,0.760316054,0.786869006,0.64302728,1,0.732209846
-0.494921574,0.960451081,0.379602192,-0.56279496,0.440359985,0.563640804,-0.193739877,-0.600517047,-0.783970266,-0.22349908,0,1.90625
-0.404697451,0.861615263,-0.13045943,-0.392441193,-0.103954016,-0.97918966,-0.383788153,0.540622305,0.103995386,-0.568833264,0,1.90625
-0.698676227,-0.821918528,0.112525186,0.834769598,0.834551481,-0.278025526,-0.149732797,0.163845513,-0.992818317,0.520021688,1,1.663917178
-0.752426262,0.096230716,0.775873759,-0.630437985,-0.886368888,0.640962455,-0.458064132,-0.557289671,0.920198072,0.041182319,1,0.256646252
-0.694553928,-0.583077756,0.240352169,0.103911355,0.064592255,-0.72316055,0.578907941,-0.026657889,-0.623730404,-0.451341531,1,1.213120339
0.531983964,-0.85311677,0.52093667,0.133348444,0.704422758,-0.970443815,0.114624656,0.437928254,-0.530794087,-0.993892866,0,1.90625
-0.782635348,-0.88455963,0.745649554,-0.839984274,-0.218685828,-0.042794142,-0.97569307,0.4815575,0.938683962,0.479943755,1,0.334445795
-0.550373875,-0.892405111,-0.260573038,0.248915432,0.55026086,0.249024411,-0.878309073,-0.991698354,-0.335423545,0.960214501,0,1.90625
-0.15405817,0.31399444,0.27839417,-0.048813295,0.553845596,-0.54149032,-0.901139741,0.048109169,-0.511543582,0.661183462,1,0.731770436
0.691355566,-0.685006033,0.117962501,-0.457260213,-0.928346509,0.639754277,-0.685212215,0.138963361,0.510442672,0.282692117,1,0.958524971
-0.665099895,-0.914127148,-0.783185305,0.537451453,0.995652166,0.862185478,-0.992672848,-0.860585434,0.90905873,-0.162614263,1,0.639102456
-0.272302466,0.822831684,-0.1454894,-0.187448511,0.581220754,0.546461418,-0.213654615,0.398759217,0.950857861,0.542067156,0,1.90625
-0.410352221,-0.338555386,0.34332995,0.936250018,-0.937836064,-0.542434231,-0.071705829,0.80956208,0.867509701,-0.395114597,1,1.825402294
-0.287335029,0.688679081,-0.820794625,0.263686851,0.478016677,0.535604237,-0.712289243,-0.462322004,0.038468142,-0.974695904,0,1.90625
-0.756553026,0.107146445,0.690526115,0.863887452,-0.876800539,0.646068964,-0.967405956,0.524303477,0.405396253,0.431723414,0,1.90625
-0.50278699,0.854271529,-0.673655175,-0.058146593,0.981224484,-0.814890063,-0.693794945,-0.802003512,-0.788945784,-0.748272029,1,0.330257458
0.683990214,0.754604097,-0.031454335,-0.201989237,0.535076719,-0.621815477,0.089475011,-0.49932829,-0.541765324,0.845820187,0,1.90625
0.823256147,0.643601174,-0.426269279,-0.464416937,-0.574493149,-0.856947061,-0.817412084,-0.712707981,-0.528217914,-0.806424804,0,1.90625
0.961936414,-0.898303187,-0.981593787,-0.037787725,0.354257587,0.997958737,0.339591397,-0.033833024,0.924114946,0.215522257,1,0.114975116
-0.979398837,-0.057904083,-0.42950312,0.328141324,-0.130522225,0.230319194,-0.642741598,-0.37421866,-0.225788825,-0.833097473,0,1.90625
-0.407227525,-0.84779971,0.42613996,-0.965395589,0.226934159,0.018221978,-0.830989039,0.798320949,0.764941965,0.4160903,1,0.119831377
-0.533131553,-0.862526644,0.277134809,0.878108099,0.560973964,0.540594991,0.867846932,-0.763783789,-0.876996651,-0.613414714,1,1.669123061
0.188396067,-0.387360299,0.348395261,0.82894535,-0.767258159,0.523675884,0.98935558,-0.480930448,-0.058857153,-0.35197316,1,0.06041446
-0.691028316,-0.502771968,-0.836692372,0.52821633,0.163141538,-0.272510425,0.355675758,-0.918424076,-0.028254739,-0.421429281,1,1.339157199
-0.275841044,-0.584270899,0.654842517,0.307615697,-0.963647947,-0.540428244,0.821022656,0.671283664,-0.36230073,-0.378695999,0,1.90625
0.28602859,-0.681347189,-0.22544456,-0.297147925,0.677084901,0.100568688,-0.690970528,0.258722707,-0.395236241,-0.463684883,0,1.90625
0.090752046,0.058613333,0.889907878,0.022520393,0.519493759,-0.237335757,-0.044516684,-0.545492208,-0.424977944,0.54289148,0,1.90625
0.985536773,0.846909224,-0.869466457,-0.745303024,-0.682974241,-0.191316748,0.673704487,0.041510923,0.423698312,0.731321407,1,0.483015673
0.983723642,0.009270532,0.650864483,0.197847694,-0.746661932,-0.118834453,0.589839865,-0.460273233,0.357916638,-0.941451555,0,1.90625
-0.2016729,0.985656406,-0.952231524,-0.328902045,0.122676257,0.551990277,0.912750867,-0.500249035,-0.205163459,-0.326052153,1,1.403147306
-0.517723977,-0.578121155,-0.704619471,-0.443983281,-0.406819842,0.370447617,0.294113614,0.133884094,-0.668113821,-0.335101991,1,0.559385744
0.803335736,-0.108011298,-0.768626058,-0.744989932,-0.804082391,0.057963155,-0.700036469,0.417308824,0.415236436,-0.491663798,0,1.90625
0.274864662,-0.787599595,-0.872175561,-0.615055619,0.615027035,0.404674627,0.43234121,-0.337471302,0.168470173,0.819448309,1,1.388855461
-0.954029094,-0.723069801,0.124943691,-0.517630433,-0.893345164,0.080958813,-0.796066571,0.773205409,0.197398467,0.645757038,0,1.90625
0.60828898,0.895824569,0.935957693,-0.267643804,-0.457128866,-0.948451677,0.836676305,-0.625320868,0.871667683,-0.394933653,0,1.90625
0.574433494,-0.674254135,0.488519275,-0.007331125,0.758518581,-0.980732294,0.59911298,-0.285099228,-0.416230883,-0.114606469,0,1.90625
-0.70274336,-0.364180766,0.479432986,-0.126997521,-0.180839414,-0.701344377,0.064911766,-0.313843596,0.952595773,0.599255725,1,0.482702242
-0.343344836,-0.763224766,-0.619565358,0.007829508,-0.813851879,-0.183294286,-0.536791486,0.349822273,0.19360323,-0.659065128,0,1.90625
-0.378043302,0.179783221,0.10316583,-0.812627456,0.345066947,0.707793131,0.880786407,0.264797471,0.483912977,0.575907569,0,1.90625
0.693677792,0.857988128,-0.756309582,0.770902695,-0.933845585,0.263018798,-0.780737841,0.233160764,-0.432328545,-0.7713823,1,1.474266556
-0.954329464,0.198158841,0.894966621,-0.699846603,-0.187781121,-0.915127647,-0.939977828,0.637689078,-0.552793462,0.555463464,0,1.90625
-0.421154168,0.829976758,-0.361715309,0.581710109,-0.870858988,0.865026696,0.191903,0.301278132,0.473542367,0.536370866,1,0.530177804
0.286404633,0.228813244,-0.275321912,0.702899228,-0.155230078,-0.803877912,-0.437114977,-0.887841843,-0.78193991,0.380934909,0,1.90625
-0.505118264,-0.570528708,0.663778091,0.631019851,0.043164471,-0.634162379,-0.371509185,-0.109016358,-0.883863167,-0.07883098,0,1.90625
-0.282041566,0.68634221,-0.363459681,0.538919019,-0.040358115,-0.4454054,0.988563437,-0.022992688,-0.647726435,0.199204226,0,1.90625
0.691081292,-0.919368113,-0.704371969,0.625714612,-0.844673399,-0.62993323,0.300671128,0.846252867,-0.641496817,0.761091219,1,1.166004018
-0.292679216,-0.86813885,0.037770233,-0.669198855,0.972048591,0.109257714,-0.317280406,-0.114492847,0.97297032,0.347092427,0,1.90625
-0.030116948,-0.309003126,0.488354491,0.783694922,0.683904436,0.749932223,-0.811309338,0.44960584,0.437403701,-0.922158276,1,0.897784775
0.431393132,0.805805756,0.086197037,-0.064715777,0.127038666,0.227151757,-0.189070911,-0.276451169,0.393208219,0.009303023,0,1.90625
-0.279894442,-0.984310258,0.566768195,-0.731685332,-0.831972267,-0.820964184,0.02951634,0.56581741,-0.626818567,-0.078800704,0,1.90625
-0.973422413,-0.682330283,0.198145688,0.639468665,-0.786316914,0.732799844,0.955993074,-0.186938334,-0.535180081,-0.897669445,1,1.538654607
-0.264009893,0.94929263,0.787056904,0.627890104,-0.229971834,-0.671681487,-0.706154948,-0.804883031,-0.002484306,-0.526725157,1,0.344517439
-0.070300975,-0.574816881,-0.065877451,-0.623733789,0.546496162,-0.825386341,-0.571006488,0.731520867,0.295214564,0.931775556,1,1.874226725
0.579664731,-0.453557316,0.180866346,0.702810806,-0.36418,0.629008939,0.611360568,0.5890202,-0.091060605,0.476565221,1,0.35876169
-0.463489401,-0.135987818,-0.002925725,0.959391035,-0.216265033,0.290394465,0.514439647,0.039307971,-0.288078262,-0.039534004,1,1.668618926
0.154418146,-0.212909091,0.442505546,-0.03901618,-0.560204686,-0.3714874,0.521923554,-0.162915773,-0.149485165,-0.039192485,0,1.90625
-0.210523988,0.482843922,-0.721668886,0.941820765,-0.28473166,-0.135045322,0.817850018,-0.861961541,0.461500674,0.511068179,1,0.01742276
0.994887309,0.76165735,0.193550766,-0.333315712,0.843938985,0.861094674,-0.384567935,0.104545496,-0.039808298,-0.785687117,0,1.90625
-0.402159858,-0.041886409,0.566771758,0.279508145,-0.315821127,0.433247769,-0.043921183,-0.833571251,0.783693691,0.040112862,0,1.90625
0.465738676,0.839573705,-0.276396865,-0.248255399,-0.594225177,0.937481191,-0.878943136,-0.242317492,0.024890344,0.274506759,1,1.522916767
0.486441099,-0.921372037,-0.477062311,0.7164624,-0.89655363,-0.212632191,-0.39490731,-0.169278621,-0.538155195,0.164722074,0,1.90625
0.511030641,0.495619277,0.762695041,-0.411790377,-0.535921011,0.069751575,-0.342710196,-0.990798233,-0.612063061,-0.636479527,0,1.90625
-0.035105049,0.737113083,0.670589897,-0.889973782,0.606568536,0.620459894,0.78564802,0.754701024,-0.386087843,-0.09129399,1,1.019059364
0.039857905,0.879467047,0.855956054,-0.760284288,0.977251342,0.665314188,-0.319445156,0.590361362,-0.078047644,0.542425398,0,1.90625
0.539072687,-0.466158635,0.370634645,0.711889462,-0.015452988,-0.981208332,-0.525620162,0.447717254,-0.771143897,0.934826577,0,1.90625
-0.079083869,0.950859902,0.294274891,0.521632389,0.789773208,0.183802046,-0.711324298,0.416305245,-0.138606544,0.121350568,0,1.90625
0.899103216,-0.782271191,0.611401057,0.704273207,-0.840507581,-0.635305481,-0.037984191,0.318207504,-0.597708492,0.088537898,0,1.90625
-0.756330865,-0.904968088,-0.644427913,0.396383129,-0.950989181,0.089820743,-0.19908979,-0.467959512,-0.127501782,0.356146446,1,1.530019049
0.808039323,-0.664266671,0.331099816,0.870212664,-0.549449522,0.587512848,0.61573471,0.501858777,0.991696403,-0.472967309,1,1.505954222
-0.836692611,0.667595808,0.526502697,-0.336260302,0.629063641,-0.065015296,0.947087178,0.862977572,0.076887983,-0.992441344,1,0.483132938
0.88298218,0.758223661,-0.923988072,0.808419924,-0.739924709,-0.306723907,-0.072567234,0.476394736,-0.047438836,0.920891814,0,1.90625
-0.418403236,0.009878463,0.709780684,0.505112489,0.678558002,-0.769059108,-0.426054207,0.15606414,-0.196643825,-0.633762535,1,1.595173705
-0.025151524,0.69836651,0.370838781,0.27764495,0.368250939,0.004437694,0.66279821,0.567304714,-0.624293939,0.978739,1,1.317122727
-0.187580544,0.68679283,0.866577328,0.947121139,-0.055702011,-0.517839719,-0.303844792,-0.95112611,0.660445161,0.667874041,1,0.937735391
0.754669185,0.159920785,0.586561342,-0.334260738,-0.706002666,-0.734641765,0.372387093,0.733148462,-0.880130978,0.293759777,1,1.660174104
-0.159715563,-0.34196983,0.840865071,-0.06498232,0.203739037,-0.759592949,-0.328281898,-0.43037616,-0.741542451,0.03929184,1,0.312660461
0.895886913,0.332730002,0.91189444,-0.406820577,0.807443759,0.333563703,0.566750539,-0.818969996,0.458105912,-0.914395709,1,0.209785855
0.426942607,0.746764183,0.928229345,-0.437884896,0.93170458,0.081637823,-0.924631447,-0.591668006,0.943025235,0.528809301,1,0.494336337
-0.422563436,0.923394794,-0.571858639,-0.263386293,0.841153367,-0.436786612,-0.405887595,0.242633517,-0.949397932,0.97565958,0,1.90625
-0.996061227,-0.643793539,0.389309527,-0.986459604,0.848301237,-0.58780361,0.828824903,0.99662177,-0.250053933,0.192529946,1,1.512545503
0.659568417,-0.198756304,-0.651373705,-0.036237998,-0.743837655,0.564662871,-0.841495035,0.942406332,-0.459403637,-0.150197508,1,1.201207596
-0.046320414,0.799980329,0.697840636,-0.056622186,-0.141675194,-0.738967177,0.982764931,0.743591974,0.84832768,0.997577677,1,0.298576284
-0.144899474,-0.725615678,-0.219161479,0.188354533,-0.077504042,0.356972307,-0.450539441,-0.964519744,0.100881017,0.925716228,1,0.298514125
0.720968314,0.25266932,0.054452365,0.227641557,-0.942032402,-0.482054022,-0.40885849,0.512939403,-0.342484445,0.447466274,0,1.90625
-0.823735769,0.241534542,-0.173504582,0.43421554,-0.815846595,-0.739215483,0.179316065,-0.727187223,-0.245554597,-0.90388998,0,1.90625
-0.347345702,-0.628591296,0.070451501,-0.756531749,0.286565665,-0.909862078,-0.501610541,0.851232917,0.074882154,-0.472946698,1,0.304336235
0.480218666,-0.541199857,-0.742868446,-0.187455627,0.213642915,0.033801604,0.413297341,0.764618362,-0.776346,0.886950636,0,1.90625
0.74789018,0.354460127,0.816096089,-0.403676914,0.708130237,-0.724846327,-0.303666755,-0.895968309,0.159919503,0.618141296,1,0.848547144
0.690041148,-0.252816016,0.12662125,-0.968323137,-0.675967987,0.977055113,-0.764586377,0.827835504,0.615632375,-0.00746366,0,1.90625
-0.07430758,0.370608473,0.260275467,0.245760649,0.531273772,-0.853068226,-0.17145753,-0.437613427,0.321751083,0.70542743,0,1.90625
-0.141295967,-0.975552719,0.316360098,-0.995229419,-0.970200676,0.543101139,-0.022746393,0.232518568,0.306891315,-0.782090595,1,1.595615827
0.013658707,-0.081763308,0.231972937,-0.500195812,0.795811657,-0.536484202,0.908924321,-0.990990061,0.649081177,-0.952703333,1,1.723681969
0.043147527,0.606389443,-0.013401935,0.564941713,-0.242638038,-0.618964772,0.690146108,-0.680051391,-0.37234003,-0.805554814,0,1.90625
-0.940994775,0.878275576,0.63061223,0.54055919,-0.291586725,0.891427417,0.007396087,-0.424997092,-0.294355094,-0.031151922,1,1.2215828
-0.497840735,-0.059276335,-0.287715662,-0.940679153,-0.847667279,0.908094446,-0.619787311,-0.710065853,-0.520532509,-0.78272136,1,1.430077176
0.848893453,-0.919763545,0.211856675,-0.214793073,-0.943435391,0.619197993,-0.154707634,0.928750912,-0.564150964,0.089426002,0,1.90625
0.856829341,0.948249656,-0.48745985,-0.808008216,0.474703747,0.316200907,0.961690922,-0.752271424,0.607736779,0.759837362,0,1.90625
0.865591144,0.308763355,-0.307335218,0.294470072,0.168407917,-0.512429987,-0.000617121,0.836212616,-0.533106507,0.510400833,0,1.90625
-0.937139113,0.406981653,-0.107158759,-0.285029984,0.811499835,-0.618697288,-0.704883919,0.480393072,-0.60506939,0.169679868,0,1.90625
-0.53766772,-0.914563406,0.487270624,0.652713321,-0.176449022,-0.46392183,-0.826695772,-0.543213786,-0.411519061,-0.06446455,1,1.013999375
-0.999939174,-0.65607135,-0.600915058,-0.595609956,0.746674861,0.49316016,0.570078542,0.981020974,-0.102098346,0.888201325,0,1.90625
-0.687213781,0.134312638,0.947666992,0.925453646,-0.397957814,-0.841725964,-0.224851525,0.345822897,0.642871459,0.518267056,0,1.90625
-0.782811636,0.830706445,-0.028207557,-0.685736343,0.034326711,0.048313577,0.712328677,-0.867195755,-0.806731611,0.338037271,1,0.831812734
-0.015519126,-0.407861867,0.684349154,0.25877027,0.055406038,-0.507607868,0.305246555,0.977291722,0.423152927,0.879733228,0,1.90625
0.411227292,0.723427883,0.486754845,0.54958688,-0.435629363,0.564363881,-0.136441352,0.695940417,-0.714990191,0.163656548,0,1.90625
-0.135465798,0.95788899,-0.695678114,0.592839466,0.069978549,-0.531630128,-0.17790109,0.979090971,0.389683005,-0.554604357,1,0.669961561
-0.962848349,0.340983114,0.864517585,-0.605165919,0.813079718,-0.095693472,-0.669175094,-0.660454766,0.879726441,-0.865168144,1,0.743672877
0.405208069,-0.570424325,-0.353780154,-0.782487865,-0.651340407,0.015452633,-0.992133715,0.096129729,-0.478797901,0.170786004,1,1.357542944
0.995343672,0.532862227,0.816618545,-0.090771222,0.819174307,-0.724203951,-0.048855511,-0.675231659,-0.708709513,-0.200915041,1,0.518311113
-0.307819218,-0.732936346,-0.14382073,0.897426739,0.761021821,0.60433131,0.249111712,0.275287467,-0.088216796,-0.538393487,1,0.353048098
0.729127783,-0.707631369,0.630541701,0.084065909,0.79536793,-0.073693678,0.265157034,0.067082675,-0.854413747,0.376216999,0,1.90625
0.899307578,0.947592915,-0.893465539,0.099557581,0.112483943,-0.677728179,-0.177628667,0.007282086,-0.285053249,0.416182838,0,1.90625
0.181195525,0.539980235,0.461974161,0.062214522,0.762624543,0.488185985,-0.058212954,-0.650799315,0.978753733,0.895821356,1,1.289105596
0.063672483,-0.343080906,0.563183689,-0.312684442,0.697338387,0.078693336,0.607620655,0.06287596,0.0667034,0.787212861,1,0.135371379
0.801305812,0.88289297,0.67455101,-0.681743663,0.949246576,-0.896473903,0.130636904,-0.697104175,0.311848711,0.342857358,0,1.90625
-0.185312176,-0.740445612,-0.267598482,0.164014938,-0.925745131,-0.137578775,0.850192182,-0.22441276,0.971969495,0.494810992,0,1.90625
-0.636772139,0.107295764,0.929340933,0.147076644,-0.34032956,-0.95429049,-0.35722959,0.253922166,-0.279693446,0.998590637,1,1.434615042
0.401850322,0.529613071,0.370355173,-0.263101614,0.00959871,0.454465013,0.303919591,-0.056276187,0.538321482,-0.354775872,0,1.90625
-0.007725795,0.782586158,0.963651398,-0.953209651,0.650636885,-0.497262403,-0.937150805,0.568618583,-0.017297183,0.315216233,0,1.90625
0.024057167,0.939221014,0.585311521,-0.881458745,-0.934046861,-0.658476032,-0.073706419,-0.942702793,-0.026050876,-0.115126377,0,1.90625
0.390296944,-0.538340429,-0.589431888,-0.704544163,0.668734124,-0.693502372,0.772919712,-0.69239922,0.246537695,0.287541721,1,0.879230412
-0.390651579,0.815297815,-0.602835613,-0.421053584,-0.528193063,0.551625662,-0.788498378,0.345767975,-0.883515386,0.995905383,1,0.492753143
0.101506161,0.892659591,0.411198223,-0.496101935,-0.238762206,-0.668092464,0.98828772,-0.446683991,-0.679297328,-0.342044507,0,1.90625
0.34156571,0.949035623,0.931514692,-0.996557431,-0.41515345,-0.195395221,-0.510276872,-0.711153995,0.474619631,-0.891041789,1,1.187657974
0.859637202,0.841461334,-0.539895747,0.576812352,-0.999255586,-0.000239748,0.071323798,0.772501986,0.612848114,0.286108572,1,1.395035708
-0.807331705,0.850475577,-0.642217011,-0.435832166,0.770432208,-0.007075285,0.791904711,0.155196018,0.653562818,0.603949721,1,0.220603231
