x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,delta,y
-0.67009705,-0.04392898,0.6538363,0.22200456,-0.030502293,0.8544076,-0.65285677,-0.4463043,-0.1384128,-0.6004,0,2.8267193
0.8702624,0.7053373,-0.2956397,-0.2251431,-0.022182982,-0.69381857,0.07848108,0.38031128,-0.59065026,-0.08224304,1,0.20310315
0.27035642,0.67329776,-0.19910245,-0.27126387,-0.8020174,-0.17480157,0.9657974,-0.11925357,0.8116795,-0.8832079,0,2.8267193
-0.9161309,-0.9295226,0.6419728,-0.6863356,0.39187378,0.66945094,0.48940247,0.45598316,-0.27669185,0.9074028,0,2.8267193
0.92706263,-0.10405443,-0.15254883,0.12280917,-0.000560386,0.21231283,0.174747,-0.78648025,-0.5429532,0.9952954,0,2.8267193
0.61939627,-0.1764054,-0.60847735,0.48045838,0.27016822,0.3146743,-0.7263259,-0.01879267,-0.25448778,-0.018209666,1,1.7398989
0.23169973,-0.008770574,0.054372236,0.61134493,0.7490548,-0.13726301,-0.21258606,-0.06621698,-0.71526325,-0.026511595,0,2.8267193
0.20993125,-0.33565208,-0.7369575,0.2320693,-0.3439162,-0.8852496,0.2747821,-0.8634947,0.2676748,0.1027622,1,2.0455227
-0.70857674,0.32269138,0.39016923,-0.43885088,0.15900573,0.77848923,0.6259053,0.9763917,0.50307107,0.901073,1,1.4299077
-0.18439147,0.4109197,0.8063985,0.1814736,-0.49446136,0.33554122,-0.20732002,0.189611,-0.17532334,0.36754128,0,2.8267193
-0.637294,-0.95141315,0.96739596,0.7378225,-0.19245794,0.17190586,0.9984555,0.050625745,0.4693881,0.7737714,0,2.8267193
-0.579942,-0.23003457,-0.11182738,0.09742327,0.5109635,-0.25264275,-0.51793253,0.28342804,-0.21861798,0.812537,0,2.8267193
0.9922407,0.94768953,0.8863213,0.5125197,0.007138355,0.58427286,-0.3231042,0.8238486,0.8688904,0.73865294,1,0.28511858
0.44449764,0.43353793,-0.9608454,-0.7552092,0.49943638,-0.48092735,0.14069173,0.21155457,-0.51942927,0.2645159,1,0.048714276
-0.9324313,0.9946767,-0.85959613,-0.97784406,-0.8289999,0.6646402,0.23689364,-0.72480524,0.7758244,-0.89202124,0,2.8267193
-0.17784356,0.19784819,-0.18689671,0.081042856,-0.96426135,0.60564685,0.33911178,-0.06923143,0.897917,-0.4432973,0,2.8267193
0.7863713,0.7381762,0.4697808,0.01884467,0.49047998,0.4687547,-0.68524766,0.104041465,-0.42637476,0.9505518,1,1.5833101
0.15303288,0.5017803,0.46702397,0.12482234,-0.05973363,-0.9141307,-0.433489,-0.5268259,-0.9167814,-0.4992049,1,0.3677988
-0.3094125,-0.74500597,-0.97129744,0.8501869,-0.24963671,0.5437585,-0.071803354,0.4230646,0.84334433,0.6144829,1,1.1359019
0.77815086,0.455885,-0.5297782,0.09281839,-0.66622764,-0.68516326,-0.99249345,-0.3781638,0.16805811,-0.16114023,1,1.1046112
-0.34807375,-0.34360987,0.39603642,0.61431634,0.1648124,-0.5785195,-0.09544799,0.3086657,0.25464982,0.33034608,0,2.8267193
-0.5413761,0.6634489,0.90821826,-0.51673996,0.018794049,-0.60856485,0.4922882,0.5334637,-0.6699284,0.5027501,0,2.8267193
-0.8839135,-0.32506046,0.97625035,0.25908065,-0.02980223,-0.50233364,-0.8496115,-0.023046203,-0.66388,0.21618749,0,2.8267193
-0.18823002,-0.15084,-0.31665164,0.3728264,-0.0577083,-0.96051323,-0.54388523,0.4497912,0.72314847,0.3684223,0,2.8267193
0.3310221,-0.3961157,0.6194883,0.0708126,-0.019975055,0.29912806,-0.8594779,-0.24822566,-0.8139343,-0.14991465,0,2.8267193
0.34340352,0.38608256,-0.6794948,-0.8302801,-0.18417096,-0.003111392,0.71934164,-0.30206725,0.807663,0.8683888,1,2.3468313
-0.34760338,0.37014005,-0.5479669,-0.66188645,-0.17960656,-0.38962927,0.027719617,0.3244611,0.9421205,-0.19797681,1,1.7603279
-0.08630967,0.9013972,0.11775005,-0.33213305,-0.5022818,-0.94145423,0.4116372,0.763862,-0.32506683,0.48947552,1,0.3026613
0.5872214,0.2663152,0.98264873,0.5863991,-0.47904903,-0.8156496,0.50106317,-0.5951023,-0.5082844,0.022093188,1,0.6170068
-0.7385796,0.7211189,-0.22154331,-0.96738935,0.5844777,-0.84578055,0.8935,0.6173425,-0.94536716,0.11233933,1,0.40688178
-0.45170787,-0.9961303,-0.14870687,0.99037266,-0.61494166,0.35894707,-0.908648,0.18013631,0.82459366,0.6577855,0,2.8267193
-0.8544798,-0.51620483,-0.6375395,-0.922718,-0.1366475,-0.9401802,0.78772545,-0.2916101,0.13249977,0.3542272,0,2.8267193
-0.1806731,0.7983712,0.018440938,0.53649414,-0.7199893,0.8284485,-0.91630536,0.5895627,-0.6463987,-0.8424956,1,0.060156435
0.3820787,0.78360677,-0.64348614,-0.22399348,0.11097292,-0.89726955,-0.8856889,-0.86108786,-0.51458687,-0.56009996,1,0.39180315
0.24287847,-0.096823595,-0.5950184,0.5780162,-0.756186,-0.24986503,0.1393553,0.655729,0.9382352,0.02954942,0,2.8267193
-0.74906224,0.48718733,-0.55740273,-0.1779623,-0.24871774,0.2353514,0.17813648,-0.81682867,0.1874965,-0.571824,0,2.8267193
-0.33790886,0.7559848,0.19121933,0.3308364,0.37844133,-0.21269895,-0.9495431,-0.29527426,-0.25060385,-0.94975054,1,0.6416376
0.3607224,-0.011518764,0.7001785,-0.35005137,0.8093629,-0.28937992,-0.8422479,-0.576627,0.8917964,0.06733206,1,0.9950001
-0.34976313,-0.948259,-0.40813124,0.11013808,0.9151652,0.58531016,0.6989756,-0.3046617,0.20862758,-0.8824791,0,2.8267193
-0.008406774,-0.51349205,0.80749875,-0.16331935,-0.11393819,-0.5761468,0.66724,0.27850026,0.5894825,-0.88044345,1,2.4760375
-0.60503805,-0.079598635,0.23940963,-0.011020951,0.50265676,-0.5406415,-0.71095026,-0.9734636,0.7208339,0.9362469,0,2.8267193
0.7899508,0.7853131,0.9068098,0.096746236,0.93372947,-0.72536916,-0.7688312,0.1859998,-0.8645252,-0.15687259,1,1.0815244
0.12045367,-0.21122073,0.11196914,-0.90818113,-0.8082898,-0.81375027,-0.15658335,0.3737677,0.549247,0.10417495,1,2.2593293
0.92523366,-0.91057074,-0.3106899,0.92475474,-0.23069386,0.07116642,0.49546757,0.33611777,-0.44507027,0.18868525,0,2.8267193
-0.8769763,0.92429674,0.682767,0.14299707,0.31893557,-0.744464,-0.67560107,0.7297509,-0.88594836,0.8281528,0,2.8267193
0.38283268,0.04111827,-0.32966676,-0.48245826,-0.4870819,0.45698676,-0.9337084,-0.4226048,0.30724797,-0.06106089,1,0.53657573
-0.4894092,0.33131373,0.858589,0.53885764,-0.79422784,0.21196851,-0.30755964,-0.57708514,0.6206538,0.8634142,0,2.8267193
-0.8769556,-0.6632878,0.8296065,-0.70287734,0.3284327,0.38324818,-0.8625758,0.097665966,-0.5954282,-0.92031527,0,2.8267193
0.50184536,-0.42658612,0.8803571,0.68604493,-0.5386348,0.48148444,-0.874973,0.014781355,0.5359334,0.28481126,0,2.8267193
0.8473328,-0.6897535,0.8941017,-0.34319344,0.7815206,0.5270133,0.17253764,0.6455097,0.41269392,0.82037365,0,2.8267193
0.29628402,0.3555652,-0.2759959,0.6555877,-0.68991375,0.8874887,0.717732,0.51951164,0.80405086,0.1521418,1,1.9429139
-0.8458304,-0.12290902,0.7423509,-0.79387385,0.9612608,-0.8800218,0.60197574,-0.73938066,0.31454057,0.4886965,0,2.8267193
-0.25141427,-0.29857966,-0.46414855,-0.4400576,0.20410877,-0.092978,-0.87571084,0.3197716,0.18082222,-0.45136473,0,2.8267193
0.8376133,-0.100606695,-0.26731837,-0.9097508,-0.8789118,-0.61656237,0.91405404,0.11977417,-0.43369868,-0.30723995,0,2.8267193
-0.9880599,0.36613154,0.62754077,0.64737713,-0.026047463,0.9874261,-0.7887107,0.6896774,0.77790177,-0.5507304,0,2.8267193
-0.4536747,0.34968242,0.4539045,-0.03680503,-0.54205567,0.9462545,-0.22152454,-0.1014881,-0.5924774,-0.8822477,0,2.8267193
-0.6897717,0.59020996,0.6149511,-0.97693974,-0.03966871,-0.5027112,0.24678524,-0.30366057,-0.6908209,-0.957868,1,0.78644484
0.9470058,-0.99877924,-0.6175309,-0.37117928,0.5493078,0.8444253,0.14149295,-0.005999699,0.41489637,0.7912413,0,2.8267193
0.6920475,0.5590501,0.7481287,-0.1223109,0.74022627,0.65784854,0.862497,-0.002482924,0.34014043,-0.58620054,1,0.9382696
0.9111138,0.09730394,0.8750013,-0.90492886,0.9359651,0.6393907,0.20065446,0.09676532,0.5046845,-0.018157842,1,1.2441226
0.9044064,-0.24812949,-0.64869183,-0.48498082,-0.08167575,0.1951693,0.35879114,-0.9798287,-0.49417463,0.1142035,0,2.8267193
-0.12318721,-0.47985297,0.57458156,-0.18002668,-0.44717622,0.67611176,-0.7525977,-0.96696454,0.89829314,0.097203776,0,2.8267193
0.44685048,0.59545755,0.05993887,0.8734071,0.45537683,0.3116237,0.9169842,0.6336307,-0.9204286,0.35422176,1,0.97529197
0.23394778,-0.23726821,-0.045926165,-0.010902535,-0.10351328,0.30254617,-0.9657371,-0.6448443,0.22490075,0.71333915,0,2.8267193
0.07907701,-0.31296077,0.3400931,0.4333518,-0.71538204,-0.40240395,0.6878356,-0.6648356,0.8602175,-0.575326,0,2.8267193
0.3219688,-0.8466287,-0.9797438,0.26024577,0.27863425,0.7031077,0.007446956,0.60554206,0.775587,-0.072619826,1,2.5317447
0.6430425,0.28957093,-0.027008813,-0.3838064,0.09247313,0.7434269,0.59102863,-0.88728255,0.5981552,0.2611658,1,0.30721357
0.54103184,-0.4737659,0.652732,0.5202047,0.75693876,0.34226534,-0.26275656,-0.7759571,0.6443508,0.98540354,0,2.8267193
0.061543982,-0.6160203,0.23474906,-0.9202839,0.81791115,0.7131362,0.4658956,0.29762256,-0.7377983,-0.48902997,1,0.6256669
-0.5643793,0.7672002,-0.83059084,-0.5366595,-0.15363768,0.5046085,-0.11454053,-0.79412764,-0.7561526,0.03969752,1,1.2422881
-0.8689174,0.06703298,0.5403546,-0.723333,0.525733,-0.59574085,-0.8209009,-0.10067575,0.58965987,0.14944267,0,2.8267193
-0.31617022,0.6471746,-0.96554756,-0.17664012,-0.115283705,-0.58389884,-0.3083358,-0.99215496,-0.97129977,0.9752524,1,1.1233643
0.70428824,-0.20750633,0.8059545,0.9339354,-0.66432536,-0.8622614,0.9352027,0.2770801,-0.22105071,-0.27153185,1,0.20296574
0.14204387,0.015769772,-0.9626714,0.010436467,-0.23334086,0.7685104,0.32523057,-0.06045462,0.23224533,-0.037538156,0,2.8267193
-0.018726375,0.3599491,-0.165599,0.28751048,-0.9774165,0.3203041,0.93508214,0.2902727,0.25830454,-0.47887546,1,0.43571907
0.5929702,0.29201534,0.33052742,-0.6998156,0.093522795,0.8387884,0.100074925,0.16368182,-0.4522188,0.60645735,1,1.9973369
-0.27242002,-0.7003631,-0.063016266,0.65327245,0.75830525,-0.40730315,0.6860548,-0.27268973,-0.021746991,0.8155667,0,2.8267193
0.33862874,0.9248218,-0.7983521,0.48337248,0.055413846,-0.016020212,0.010664316,-0.24856883,-0.6415042,0.6066398,1,0.72864455
-0.32481495,-0.24456753,-0.08100954,0.23251416,-0.6152038,-0.868474,-0.15438387,-0.32083717,-0.81327754,-0.7624006,0,2.8267193
-0.15819561,0.7074806,-0.45800558,0.47609895,-0.41970432,-0.62281823,-0.7981774,-0.54871434,-0.002320215,0.9884962,1,1.8377047
-0.6206103,-0.57499933,-0.26774254,-0.3866618,0.7886806,0.3400413,-0.98539984,-0.2525994,0.8168971,-0.03729027,0,2.8267193
-0.023707256,-0.12055573,0.84998274,-0.23486632,0.82101774,-0.7961806,0.5746955,-0.8078,0.029282978,0.023565715,1,1.2977471
0.8529352,-0.9605879,-0.28731254,0.8451853,-0.15296689,-0.18166429,-0.5007328,0.30875796,0.121825,-0.7847785,0,2.8267193
-0.21981366,0.4845136,0.25583547,0.53048784,-0.25447816,-0.38905632,-0.19056633,-0.5611868,0.1584082,0.82376826,1,1.9212053
0.36517173,0.56136304,0.91995394,0.68526983,0.37882045,-0.6920681,-0.3633526,-0.9658703,0.28386196,0.29205722,1,1.2611285
0.91221267,-0.29217523,-0.0244457,0.56922734,-0.84924614,0.09798418,-0.12857068,0.4011719,-0.09071848,0.4602984,1,1.7468598
0.18455176,-0.5769191,0.11710438,-0.8293585,0.8838586,-0.49529344,0.6123168,-0.46524653,0.21152318,-0.4205794,0,2.8267193
-0.6850241,0.3038529,-0.9769842,0.81997025,0.7448824,-0.6017391,-0.2850303,0.24416488,-0.4965373,0.9139298,0,2.8267193
0.6410248,-0.49738857,0.58428806,-0.60368174,-0.5403596,0.8254688,-0.54339767,0.31656247,0.39644644,0.13074568,0,2.8267193
-0.630789,-0.56292516,-0.033451416,0.62171674,0.7401002,0.27642122,-0.8028805,0.84905255,-0.57050604,0.3013081,0,2.8267193
0.40932766,-0.2282724,-0.3151108,0.94298923,-0.9289915,0.07896755,0.53877735,-0.8337593,-0.9625371,-0.7121807,0,2.8267193
0.018546663,-0.5639626,0.81879234,-0.8580208,-0.19834179,0.46495456,0.061032936,-0.014956852,-0.3673499,0.19645767,0,2.8267193
-0.88655317,-0.98709536,-0.76055336,0.7919166,0.5615717,-0.8361082,-0.8822476,0.16174488,-0.69059426,-0.52855945,1,1.8532875
0.298273,0.70631355,0.48280284,-0.67807084,-0.41734892,0.54742265,-0.8916452,0.73167586,-0.86137575,-0.13252458,1,0.3950504
0.5496768,0.6757184,0.6353208,0.6799293,-0.31358132,0.22436802,0.9261318,0.9989166,-0.21386601,0.60719234,1,0.14328067
-0.89200926,-0.006697211,0.98783153,0.49370146,0.9829643,-0.7716269,0.08718211,-0.38419098,-0.76084524,0.8505236,0,2.8267193
-0.13727948,0.1294822,0.7794019,-0.7443316,0.85625887,-0.25253695,0.8688051,-0.7046099,0.9047882,-0.94282115,0,2.8267193
0.7176621,0.41966012,0.6999206,0.9665907,-0.28290245,0.68584454,-0.12833388,-0.9369416,0.7485472,0.46503443,1,0.24040514
0.33462706,0.08177782,-0.41460323,-0.9029566,-0.66514724,-0.25835332,-0.8049338,0.63224334,-0.58675325,0.91611105,0,2.8267193
0.39330918,-0.6835618,-0.6998211,-0.85317665,-0.7770012,0.89788353,-0.22006303,0.2626092,0.8484114,0.7711927,0,2.8267193
0.15692884,0.9220207,0.59459674,0.8351988,0.001414104,0.9749529,0.957323,-0.53110063,-0.5367271,0.002176594,1,1.4165827
-0.90407485,-0.2963774,-0.41651535,-0.33239424,-0.19673266,0.6221452,-0.38689008,0.38486055,0.21159449,0.048924137,1,1.3946991
-0.53272885,-0.3874924,0.26483908,0.7169698,0.47247896,-0.7727788,0.029472113,-0.38399908,-0.90478724,0.25064185,0,2.8267193
-0.41685787,-0.96298057,0.22238924,-0.7186615,0.2922361,0.30262342,-0.9939406,0.25649536,0.0864435,0.11538801,0,2.8267193
0.5459415,-0.34569573,0.37792438,0.64630234,-0.03480687,-0.5311746,-0.2944062,0.43335837,-0.034395993,-0.82844406,0,2.8267193
0.97808003,0.966297,0.8181063,0.075188994,0.3310007,0.98495114,-0.45985547,-0.6671724,0.24142219,-0.86321694,1,0.49621475
0.8285191,0.21431243,0.86886275,0.6736297,0.05027498,0.9901814,0.27935383,-0.67338,0.92678064,0.30954683,1,0.14585063
0.27413782,-0.4116949,-0.1279177,-0.22031954,0.42945775,-0.08327858,0.52658254,0.19993356,0.91375905,-0.92817986,0,2.8267193
0.71146286,0.62141293,-0.35413304,-0.33612958,-0.9044761,0.798651,-0.6154266,-0.76847404,0.24485047,0.6350239,1,0.3516373
-0.36287674,-0.43925223,0.65641916,0.7622834,-0.001234076,-0.702258,0.52863544,0.964328,-0.27396885,-0.8223075,0,2.8267193
0.46871477,-0.7348281,-0.52320904,-0.85689646,0.40982616,0.8059126,-0.011272632,0.18429655,-0.11211173,-0.92954475,1,1.9737024
0.47990388,0.744655,-0.15964681,0.4022073,0.7202154,-0.38785952,0.2364136,-0.39886534,0.7880747,-0.19402592,1,1.4504902
0.9890185,-0.89432657,0.35170844,0.6754059,-0.8396711,0.8275014,-0.9982843,0.96726817,-0.039865218,-0.56197023,0,2.8267193
-0.5090279,-0.033035032,-0.61294097,-0.90792143,-0.65683687,-0.22154047,-0.06292723,0.44332415,0.020115258,-0.89153415,0,2.8267193
-0.13557698,-0.25022584,-0.30119514,0.22705978,0.6671601,-0.62338847,-0.084977336,-0.32245812,-0.92271376,-0.7433749,1,0.6231898
-0.09562258,-0.856957,0.83309036,0.7356645,-0.25020826,0.19774762,-0.66053337,-0.34820962,0.870956,-0.12617731,0,2.8267193
0.7602215,-0.25131342,-0.49430844,-0.33657688,0.8774135,-0.003717481,0.75752383,-0.019901196,0.7147855,-0.49635366,1,1.6335605
-0.6960214,0.20206909,0.46602505,0.39943978,0.624239,-0.9424917,-0.9052003,0.16366482,-0.6142219,0.23263723,1,0.7585969
-0.8656013,0.85768765,0.84559745,0.34552404,-0.3928561,0.5499585,0.25526744,-0.07088797,0.20172903,0.85240257,1,0.43053418
0.93892425,0.8595947,0.7592957,-0.014436923,0.10892248,0.39076075,0.59207404,0.6098858,-0.8639878,0.7437042,1,0.39196712
-0.8924689,0.5962945,0.7827251,-0.46832177,0.80000585,-0.024569208,-0.86869645,0.97727084,-0.70117146,-0.68380433,1,0.6617874
0.8997463,-0.79181474,0.5673487,-0.69562757,0.98594016,-0.21031095,-0.7027961,0.78456354,-0.85195327,0.074187465,0,2.8267193
0.19325261,0.16294526,-0.99033415,0.5644291,0.6273559,0.29841086,-0.34013012,0.18846996,-0.81173134,-0.21325982,0,2.8267193
0.3349667,0.70783967,-0.6106428,-0.5982069,-0.41090626,0.33206466,-0.55069447,-0.4175902,0.53711027,-0.059338633,1,1.1714343
-0.8854469,-0.7677701,0.6066171,0.56396055,0.5461171,-0.3358852,-0.89123595,-0.30681783,0.87457466,0.45933536,0,2.8267193
-0.15284796,-0.72454596,-0.2762977,-0.12818754,-0.78010404,-0.39792937,0.35137856,0.46564525,-0.9419343,0.37824225,0,2.8267193
0.28293428,-0.24392092,-0.681327,-0.8232237,-0.65881896,-0.45426473,-0.11207655,0.72104585,0.33785585,-0.2279113,0,2.8267193
0.14862053,0.1781303,0.15663747,-0.1142965,-0.8390012,0.6486662,-0.30291778,-0.7221189,-0.55266035,0.584478,1,1.1110189
0.8668678,0.08244311,-0.9944273,-0.24208385,0.8911515,-0.34840652,-0.816115,0.606902,0.3547491,0.96836257,0,2.8267193
-0.94142914,0.58003944,-0.99351454,0.27570954,0.68637806,-0.04428409,-0.023246283,-0.6979426,-0.60406494,-0.53487194,1,1.5070536
-0.035206147,0.50367516,-0.9723246,-0.18678148,-0.7054882,-0.68439597,-0.1709708,-0.93717015,0.8071868,-0.08637688,1,1.8118664
0.6371104,-0.52904195,-0.8333784,0.645626,-0.20200898,0.6371398,-0.8981664,-0.7975252,-0.4045332,-0.09578512,1,1.6653155
-0.75940216,0.02364969,0.43043458,0.9931051,0.91674775,-0.112777196,-0.8079071,-0.89457315,-0.896918,-0.10069001,0,2.8267193
0.6051569,0.17253421,-0.026629515,-0.8519387,0.011532869,0.68998784,0.48499903,-0.26573762,0.33112124,-0.36608902,1,2.0184233
0.50267905,-0.12703288,-0.2994427,0.5263481,0.01844307,-0.26582426,0.3804028,-0.6550652,-0.6126898,0.74975485,0,2.8267193
0.9384657,0.18892649,0.6241024,-0.89736384,0.78119755,-0.5476306,-0.90165836,0.90984124,-0.7767575,-0.81546146,1,0.7807462
-0.03128272,-0.75376725,-0.18453597,-0.84845495,0.019337615,0.16809975,0.7824655,0.7645069,0.34306642,0.08821562,0,2.8267193
-0.6196031,0.77004284,0.5909418,0.4602079,-0.35621452,-0.47930345,-0.8997801,0.8493185,0.03416061,0.12981145,1,0.384643
0.82253695,0.29921517,0.9698193,0.7302649,-0.6294806,-0.27141997,0.26103318,0.4443653,-0.082856715,0.8991176,1,1.7389411
0.4054296,0.6076926,0.8435458,0.11084331,0.16098592,-0.25718626,-0.23877233,0.23294275,-0.24810435,0.05532018,1,0.68676317
0.059498426,0.7372226,0.28512165,-0.005792121,-0.35249054,0.009743148,-0.57362497,-0.4105184,0.53600365,-0.5317413,1,0.22081967
0.04524287,0.3212737,0.73325783,0.98862034,0.77642685,-0.77777463,0.34979913,0.30061063,0.12468588,0.6926883,1,0.8777939
0.5502387,-0.24456194,0.35384762,-0.9599527,0.12333547,0.76954025,-0.39776623,-0.23894323,0.6353576,0.3876065,1,2.3003356
0.79722816,-0.6782844,0.2064168,0.59117806,0.6803601,-0.39826956,0.9708798,0.33511066,-0.3246332,0.055941775,1,2.3179648
-0.31663007,-0.79533875,0.65871304,-0.11328467,-0.12506878,0.90012646,0.22885892,-0.52909803,0.9365508,0.89063215,0,2.8267193
-0.61915296,0.5963625,0.5842215,-0.589779,0.1424523,0.5649126,0.103539824,-0.033736687,0.7638392,-0.6674092,1,1.7932568
0.3045691,-0.95251936,0.39688948,0.93393177,0.5775829,0.7265956,-0.36441806,-0.18105479,0.4387605,0.57561815,0,2.8267193
-0.0638917,0.3768937,-0.17148028,-0.78053564,-0.13114278,0.94239473,-0.96310675,0.0635446,0.97547215,0.6061811,1,1.8673991
0.85454094,0.5217179,0.7644216,-0.9713865,0.53394824,-0.5848187,-0.01610117,0.6808621,-0.25920212,-0.56943256,1,0.7195254
0.68899125,-0.095188744,0.24064769,0.25088856,-0.1537943,-0.07992172,-0.98218817,-0.93477494,-0.29379073,-0.17971556,1,0.23923877
0.05624094,-0.0074887,0.8024216,0.50026935,0.68414444,-0.49419913,-0.64706534,-0.7397339,0.4269504,-0.55280477,1,1.3773117
0.71043736,-0.43184513,-0.70885664,-0.95328164,-0.50003546,-0.64844894,-0.9967222,0.44633362,0.97598577,-0.504407,0,2.8267193
-0.20926686,-0.8239087,0.32744044,0.81892747,-0.990655,0.22427809,-0.4307487,-0.38810053,-0.28782818,0.90767723,0,2.8267193
-0.40736967,-0.7653455,-0.3505484,0.5786175,-0.17977059,-0.5257249,0.013440527,0.39510798,0.80960244,0.13273059,0,2.8267193
0.8332191,-0.7551977,0.5600098,0.82734835,0.50647485,-0.95477134,-0.7982436,0.83418274,-0.15656208,0.31296754,0,2.8267193
0.98118126,0.85333353,0.48141444,-0.35854667,-0.4135624,-0.40423256,0.2059186,0.30599588,0.8962173,-0.22265512,1,0.049913943
-0.16190988,0.013526095,-0.61256605,0.7467576,0.47911185,-0.013235282,0.006275829,-0.5639557,-0.996044,0.48784545,0,2.8267193
-0.13034533,-0.7688836,0.7941369,0.07555933,-0.9482041,-0.28151855,-0.71232116,-0.46328166,-0.93627775,-0.029194474,0,2.8267193
0.5348183,0.6927238,-0.41609576,0.14155556,0.9787634,-0.7623001,0.9636821,0.38637522,-0.5813763,0.9448721,1,0.98746294
-0.3262769,0.80222744,0.5245578,0.5081794,0.3405768,-0.23276201,0.018040549,0.79757774,-0.9321353,-0.7834659,1,1.0883707
0.44844958,0.32474303,0.24634011,-0.4905518,0.5558426,0.79099613,0.9332602,0.1359144,-0.7439727,0.086353585,1,0.31287724
-0.9929079,-0.29985172,0.26798064,-0.575299,-0.25797006,-0.5038865,-0.99057305,-0.6030579,0.031286217,0.49039227,0,2.8267193
0.6737375,-0.8050015,-0.39407873,-0.04149047,-0.6601537,0.5545655,-0.32006076,0.9477448,-0.1666427,-0.26792145,0,2.8267193
0.30493823,0.98483497,-0.75281656,-0.28882858,-0.39062855,-0.5035527,0.031824462,-0.35079372,0.18106028,0.41242915,1,0.19924903
-0.75982946,0.91328615,-0.01796319,-0.11390896,0.16978656,-0.16382398,-0.13061294,-0.50540155,0.77005434,0.33522224,1,2.0723643
-0.88205487,-0.99257785,0.9315435,0.09363028,0.98525095,-0.8205107,0.47443196,-0.78175044,-0.492091,-0.07556855,0,2.8267193
